review_id,hotel_name,title,review_text,rating,review_date,review_date_raw,stay_date,trip_type,reviewer_location,reviewer_contributions,insider_tip,value_rating,rooms_rating,location_rating,cleanliness_rating,service_rating,sleep_quality_rating,page_offset,source,cleaned_text
528884422,Bvlgari Resort Bali,Our stay is very memorable! Service is outstanding!,The service here is outstanding you will really feel like you are taken care of and not just a room number. The location is spectacular with views of the cliff and sea. One of the things we really liked about this resort is you are treated as an individual and get very personalized service. A couple of things to be aware of you are out of nowhere from the city. A nice place for relax. All in all a lovely stay to our family.,5,Oct 2017,Oct 2017,September 2017,Traveled with family,"Denpasar, Indonesia",1,NA,3,5,4,5,5,5,330,tripadvisor_review_dataset,the service here is outstanding you will really feel like you are taken care of and not just a room number the location is spectacular with views of the cliff and sea one of the things we really liked about this resort is you are treated as an individual and get very personalized service a couple of things to be aware of you are out of nowhere from the city a nice place for relax all in all a lovely stay to our family
528486217,Bvlgari Resort Bali,The secret beach!!,"This luxury resort delivers in every aspect! The property is a little far out from the main area, but I certainly wouldn't mind staying in! Our huge three bedroom villa was like a maze to me.. even came with an elevator and separate spa room. The living area, outdoor area, bathroom were ridiculously spacious even for two families! The 24hr butler service certainly came in handy. Breakfast selection was also good, with tons of fresh fruits. Be sure to ask the buggy to bring you to the exclusive beach! The ride down from the cliff was simply breathtaking. Hoping to return soon!",5,Oct 2017,Oct 2017,August 2017,Traveled with family,"Singapore, Singapore",74,NA,NA,5,4,NA,5,NA,330,tripadvisor_review_dataset,this luxury resort delivers in every aspect the property is a little far out from the main area but i certainly would not mind staying in our huge three bedroom villa was like a maze to me even came with an elevator and separate spa room the living area outdoor area bathroom were ridiculously spacious even for two families the hr butler service certainly came in handy breakfast selection was also good with tons of fresh fruits be sure to ask the buggy to bring you to the exclusive beach the ride down from the cliff was simply breathtaking hoping to return soon
528200884,Bvlgari Resort Bali,Outstanding Luxury Hotel with superb views and excellent service,"This hotel is one of the best real luxury hotels in Bali. A wonderful resort with beautiful villas, an own pool, oustanding views of the Pacific Ocean and the most impressive infinty pool we have ever seen. The food is outstanding, the drinks are wonderful and the tranquility is remarkable. The service is at every time perfect. We had only wonderful experiences with the hotel crew and we would like to mention our personal butler Iketut Lanang Yasa and the room manager Siska Nelly. Impressive as well the 200m lift down the cliffs to oceans beach. Nature at its best.",5,Sep 2017,Sep 2017,September 2017,Traveled as a couple,"Saint-Emilion, France",5,NA,4,5,5,5,5,5,330,tripadvisor_review_dataset,this hotel is one of the best real luxury hotels in bali a wonderful resort with beautiful villas an own pool oustanding views of the pacific ocean and the most impressive infinty pool we have ever seen the food is outstanding the drinks are wonderful and the tranquility is remarkable the service is at every time perfect we had only wonderful experiences with the hotel crew and we would like to mention our personal butler iketut lanang yasa and the room manager siska nelly impressive as well the m lift down the cliffs to oceans beach nature at its best
527448210,Bvlgari Resort Bali,Pretty good,"Pros - huge bathrooms in the villa - loved the relaxation pool outdoors - nothing was too much trouble - complimentary yoga in the spa area was AMAZING! The location and sound of waves lapping the coast while doing yoga was a special experience - pool area was nice and big. Not too many people. Pool staff were attentive - really nice cocktails at the bar (though at a premium price!) they have a drink that has won best cocktail award in Bali. I knocked back a few of these - toiletries were great. Bvlgari products and they included bath salts. I hate hotels with nice bathrooms that don't include some bath bombs or salts. Cons - expensive: obviously this is not a cheap place to stay - location: you are not close to much and if you want to go anywhere, the Hotel doesn't apply pick ups from other cabs or services other than their own one which is super pricey. It would cost us $40-50 to go out and only $10 to come back so you know you're being ripped off.",4,Sep 2017,Sep 2017,December 2016,Traveled as a couple,NA,76,NA,NA,NA,NA,NA,NA,NA,330,tripadvisor_review_dataset,pros huge bathrooms in the villa loved the relaxation pool outdoors nothing was too much trouble complimentary yoga in the spa area was amazing the location and sound of waves lapping the coast while doing yoga was a special experience pool area was nice and big not too many people pool staff were attentive really nice cocktails at the bar though at a premium price they have a drink that has won best cocktail award in bali i knocked back a few of these toiletries were great bvlgari products and they included bath salts i hate hotels with nice bathrooms that do not include some bath bombs or salts cons expensive obviously this is not a cheap place to stay location you are not close to much and if you want to go anywhere the hotel does not apply pick ups from other cabs or services other than their own one which is super pricey it would cost us $ to go out and only $ to come back so you know you re being ripped off
526681030,Bvlgari Resort Bali,Close to perfection,"From the moment you arrive, you can expect briljant views over the Indian Ocean. The reception, service, villa, pool, ... are all top quality. You won't regret a stay in this resort. Though, the resort is now over 10 years old, and thus some details are starting to fade, but I think that Bulgari will do all what is necessary to fix this.",5,Sep 2017,Sep 2017,September 2017,Traveled as a couple,"Hasselt, Belgium",14,NA,5,4,4,5,5,5,340,tripadvisor_review_dataset,from the moment you arrive you can expect briljant views over the indian ocean the reception service villa pool are all top quality you will not regret a stay in this resort though the resort is now over years old and thus some details are starting to fade but i think that bulgari will do all what is necessary to fix this
525883519,Bvlgari Resort Bali,The best hotel in Bali,"One of the best hotels I've ever stay. Private pool, magnificent view, excellent service, super friendly and kinds staff, 24 hours butler service, great food and many more😍 Will definitely come back here❤",5,Sep 2017,Sep 2017,September 2017,Traveled as a couple,"Jakarta, Indonesia",7,NA,NA,NA,NA,NA,NA,NA,340,tripadvisor_review_dataset,one of the best hotels i ve ever stay private pool magnificent view excellent service super friendly and kinds staff hours butler service great food and many more will definitely come back here
525670152,Bvlgari Resort Bali,Love the cliff !,My husband and me and my girlfriend's family came here for Christmas and new year eve. The resort is very kind to arrange our villas next to each other well in advance. We really appreciate this. My husband and I usually spend holidays just two of us and I very often just go by myself. This is first time we go with friends and it work out great! We decided we are going to do this again. The ocean view and cliff are just as breathtaking as the pictures show - didn't disappoint! I recommend this resort to people who like cliff and views.,5,Sep 2017,Sep 2017,December 2016,Traveled as a couple,"Los Angeles, California",5,they are all nice. beachfront is a little better.,5,NA,5,NA,5,NA,340,tripadvisor_review_dataset,my husband and me and my girlfriend s family came here for christmas and new year eve the resort is very kind to arrange our villas next to each other well in advance we really appreciate this my husband and i usually spend holidays just two of us and i very often just go by myself this is first time we go with friends and it work out great we decided we are going to do this again the ocean view and cliff are just as breathtaking as the pictures show did not disappoint i recommend this resort to people who like cliff and views
521972802,Bvlgari Resort Bali,Unforgettable property & unparalleled service,"My wife and I spent the last 3 nights of our honeymoon at the Bulgari. To say that we saved the best for last is an understatement. From the moment we arrived until the moment we left, EVERYTHING was taken care of by the amazing staff. Our lead butler, Ada, met us at check-in, knew and remembered our names, answered all of our check-ins and ensured that we didn't have a care in the world. The rest of the staff, everyone from the gardeners to hotel manager, took the time to say hello, asked if we needed anything, and ensured that we had an incredible experience. The staff was always close, but not overbearing. They anticipated our needs, whether it was a ride back to our villa from breakfast or a new glass of water at the beach, and they were incredibly accommodating. The property itself is breathtaking. The views are incredible, the villas are luxurious, the food was delicious, and the drinks were clearly made by an experienced bartender. We can't recommend this property enough - it's worth every penny (which is a lot of pennies, but worth it). We've been fortunate enough to stay at some incredible properties. Properties that have won worldwide acclaim for their service, etc... Those hotels can't hold a candle to the Bulgari. We'll be back (and hope that Ada is still working there when we return)!",5,Sep 2017,Sep 2017,August 2017,Traveled as a couple,NA,1,NA,4,5,NA,NA,5,NA,340,tripadvisor_review_dataset,my wife and i spent the last nights of our honeymoon at the bulgari to say that we saved the best for last is an understatement from the moment we arrived until the moment we left everything was taken care of by the amazing staff our lead butler ada met us at check in knew and remembered our names answered all of our check ins and ensured that we did not have a care in the world the rest of the staff everyone from the gardeners to hotel manager took the time to say hello asked if we needed anything and ensured that we had an incredible experience the staff was always close but not overbearing they anticipated our needs whether it was a ride back to our villa from breakfast or a new glass of water at the beach and they were incredibly accommodating the property itself is breathtaking the views are incredible the villas are luxurious the food was delicious and the drinks were clearly made by an experienced bartender we cannot recommend this property enough it s worth every penny which is a lot of pennies but worth it we ve been fortunate enough to stay at some incredible properties properties that have won worldwide acclaim for their service etc those hotels cannot hold a candle to the bulgari we ll be back and hope that ada is still working there when we return
521342893,Bvlgari Resort Bali,Exceptional,"If you want to experience the high life for lunch at a reasonable cost (similar to NZ prices) this is an absolute must. We were greeted by staff and asked if we had a booking (which we didn't) we waited 2 minutes and a golf cart arrived to take us down to the bar. The view from the bar was exceptional, full 180 degree views out to the endless ocean. Amazing complimentary snacks were brought out, we ordered a pizza and two bintangs which they poured into chilled glasses in front of us, the waitress was the most friendly, professional, happy person we met in Bali. Try the heated toilet with the air dry it's an experience. Add this to your list of things to do in Bali, you won't regret it.",5,Sep 2017,Sep 2017,September 2017,Traveled as a couple,NA,14,NA,NA,NA,NA,NA,NA,NA,340,tripadvisor_review_dataset,if you want to experience the high life for lunch at a reasonable cost similar to nz prices this is an absolute must we were greeted by staff and asked if we had a booking which we did not we waited minutes and a golf cart arrived to take us down to the bar the view from the bar was exceptional full degree views out to the endless ocean amazing complimentary snacks were brought out we ordered a pizza and two bintangs which they poured into chilled glasses in front of us the waitress was the most friendly professional happy person we met in bali try the heated toilet with the air dry it s an experience add this to your list of things to do in bali you will not regret it
520464863,Bvlgari Resort Bali,"Wow, wow, wow... I adore this hotel. Incredible!","Stunning, handsome property, I stayed here a few years ago and some of the woodwork etc looked a bit tired, it's all been freshened and it is truly first class now, the suites are superb, food and restaurant ahhhhmazing, my little boy was absolutely a star here, the team made us feel so welcome! The Spa was stunning, one of the best massages I've had in a long while, and the boutique is a real temptation!! I didn't want to leave, just LOVED it, such good value for money! I will be bringing my family back to the 5 Bedroom Bulgari Mansion next time, I had a walk through. It was incredible! Thankyou so much to the team here, doing a truly amazing job guys 👏🏼👍🏼🙏🏽🙌🏽",5,Sep 2017,Sep 2017,August 2017,Traveled with family,"Coledale, Australia",133,NA,NA,NA,NA,NA,NA,NA,340,tripadvisor_review_dataset,stunning handsome property i stayed here a few years ago and some of the woodwork etc looked a bit tired it s all been freshened and it is truly first class now the suites are superb food and restaurant ahhhhmazing my little boy was absolutely a star here the team made us feel so welcome the spa was stunning one of the best massages i ve had in a long while and the boutique is a real temptation i did not want to leave just loved it such good value for money i will be bringing my family back to the bedroom bulgari mansion next time i had a walk through it was incredible thankyou so much to the team here doing a truly amazing job guys
518651244,Bvlgari Resort Bali,probably the nicest hotel experience you'll ever have,"I think Bulgari Hotel Bali has ruined future hotels stays for me. Everything in my mind will be compared to this one. I've stayed 5 nights here in the Ocean Cliff Villa and hardly left the place as it's designed to cater to every possible need. The place itself is so beautiful, day and night, almost unearthy! I'd totally recommend this particular villa because it has an amazing view on the Indian Ocean and the sunsets here are just something mandatory to experience in a lifetime. Moreover, people that work at Bulgari have this great quality of passing unobserved, respecting your privacy while also making sure everything is running smooth, everything looks impecable and everything is taken care of. However, you'll find that they are wonderful people with deep knowledge and love for their country, people that are genuinely happy to share with you and to put a smile on your face. This goes for absolutely everyone that we have encountered, fro Roni and Chandra, to the Ladies from the spa, people from the Reception, Restaurant, really everyone. You can't help but feeling humbled by this. I'd also recommend the Spa as the cherry on top of a very delicious cake. My experience there was supposed to be an one-hour body wrap but it turned into a 2-hours special package (curtesy of the director of Operations which arranged this for me just because she is awesome) with the Balinese massage as well, which is the best massage I have ever gotten (Ayu has magical hands). This, along with the rose decorations and the flowers and gifts received after, honestly made this one of the best days in my life. Overall, I feel like everything is over the top here. Whatever you might want from a hotel, they make sure you get 110% of everything. Can't wait to come back!",5,Aug 2017,Aug 2017,August 2017,Traveled as a couple,"Bucharest, Romania",1,NA,5,5,5,5,5,5,340,tripadvisor_review_dataset,i think bulgari hotel bali has ruined future hotels stays for me everything in my mind will be compared to this one i ve stayed nights here in the ocean cliff villa and hardly left the place as it s designed to cater to every possible need the place itself is so beautiful day and night almost unearthy i d totally recommend this particular villa because it has an amazing view on the indian ocean and the sunsets here are just something mandatory to experience in a lifetime moreover people that work at bulgari have this great quality of passing unobserved respecting your privacy while also making sure everything is running smooth everything looks impecable and everything is taken care of however you ll find that they are wonderful people with deep knowledge and love for their country people that are genuinely happy to share with you and to put a smile on your face this goes for absolutely everyone that we have encountered fro roni and chandra to the ladies from the spa people from the reception restaurant really everyone you cannot help but feeling humbled by this i d also recommend the spa as the cherry on top of a very delicious cake my experience there was supposed to be an one hour body wrap but it turned into a hours special package curtesy of the director of operations which arranged this for me just because she is excellent with the balinese massage as well which is the best massage i have ever gotten ayu has magical hands this along with the rose decorations and the flowers and gifts received after honestly made this one of the best days in my life overall i feel like everything is over the top here whatever you might want from a hotel they make sure you get of everything cannot wait to come back
518235709,Bvlgari Resort Bali,Feel at home with a new family !!!!!!!,"Blu and I just had our wedding on 7/7/17 in Bulgari Resort Bali and spent 3 nights there. Words cant really express how elated I was. Bulgari really made it. Everything was so perfect and beautiful. All preparation was done perfectly without even any prior visit to Bali. Very great great thanks to Adrian Pontoan, the event manager who really helped us alot from the very first contact and for every single details. He was very amazing and sincere in helping us, despite our fussy requests, he accomadated all those and we also were amazed by his instant respond for everything at anytime 24/7. We didnt use any WO, but by having him we feel like get eveb more than what we can get from WO. The moment we arrived in the airport we were picked up by Budi, hospitality staff, who was very friendly and kind. It was very nice to talk and know him. And our villa buttlers Chandra and Merta were very kind and helpful to help us with everything that we need anytime. Thank you to Tanaka san, Luna, and Antonio for all your great hospitality and very great team to make our wedding went perfectly. We tried the Italian food and Asian food and all was incredibly delicious. We like the exclusive concept of the resort with a great ocean view from the villa. Again we want to say that all staff in Bulgari was really friendly and helpful. Fell like having a new family in a very beatiful place, for sure we couldn't ask for more. We will come back again to our villa 12 and try La Spiaggia, the beatiful restaurant under the cliff. Can't wait to meet you all again. Grazie mille Blu & Eva",5,Aug 2017,Aug 2017,July 2017,Traveled with family,NA,1,NA,NA,NA,NA,NA,NA,NA,340,tripadvisor_review_dataset,blu and i just had our wedding on in bulgari resort bali and spent nights there words cannot really express how elated i was bulgari really made it everything was so perfect and beautiful all preparation was done perfectly without even any prior visit to bali very great great thanks to adrian pontoan the event manager who really helped us alot from the very first contact and for every single details he was very amazing and sincere in helping us despite our fussy requests he accomadated all those and we also were amazed by his instant respond for everything at anytime we did not use any wo but by having him we feel like get eveb more than what we can get from wo the moment we arrived in the airport we were picked up by budi hospitality staff who was very friendly and kind it was very nice to talk and know him and our villa buttlers chandra and merta were very kind and helpful to help us with everything that we need anytime thank you to tanaka san luna and antonio for all your great hospitality and very great team to make our wedding went perfectly we tried the italian food and asian food and all was incredibly delicious we like the exclusive concept of the resort with a great ocean view from the villa again we want to say that all staff in bulgari was really friendly and helpful fell like having a new family in a very beatiful place for sure we could not ask for more we will come back again to our villa and try la spiaggia the beatiful restaurant under the cliff cannot wait to meet you all again grazie mille blu eva
515322482,Bvlgari Resort Bali,One of the best resort in BALI,"I was stay for 3 days there,and the place very cozy and the ambience is so nature.. i have a dinner experience that so great sunset as well accompany me..the food and service really excellent..love it..",5,Aug 2017,Aug 2017,June 2017,Traveled solo,"Jakarta, Indonesia",57,NA,NA,NA,NA,NA,NA,NA,340,tripadvisor_review_dataset,i was stay for days there and the place very cozy and the ambience is so nature i have a dinner experience that so great sunset as well accompany me the food and service really excellent love it
514579901,Bvlgari Resort Bali,fantastic experience in bulgari,"At the first we only booked 1 nite in Bulgari for our 6days trip in Bali. The first day in bulgari We had A great night. They provided amazing service to us, and the Villa has excellent size for us have 2 kids to play around. The Cliff ocean view has amazing view. After first night We checked out and change to another hotel which was good. But compare with bulgari,we love bulgari more, so we cancelled the hotel which was we originally booked and check-in bulgari again. My kids and husband all love there cos they all staff so friendly and helpful, also there very quite and good for just stay at hotel and relaxing. By the way, they are making fresh bread which are so yummy. All restaurant food are very impressive.",5,Aug 2017,Aug 2017,August 2017,Traveled with family,"Lake Tekapo, New Zealand",14,NA,NA,NA,NA,NA,NA,NA,340,tripadvisor_review_dataset,at the first we only booked nite in bulgari for our days trip in bali the first day in bulgari we had a great night they provided amazing service to us and the villa has excellent size for us have kids to play around the cliff ocean view has amazing view after first night we checked out and change to another hotel which was good but compare with bulgari we love bulgari more so we cancelled the hotel which was we originally booked and check in bulgari again my kids and husband all love there cos they all staff so friendly and helpful also there very quite and good for just stay at hotel and relaxing by the way they are making fresh bread which are so yummy all restaurant food are very impressive
514307024,Bvlgari Resort Bali,An unforgettable experience!!!,"I stayed at the Bulgari Resort with my family for eight days this summer and it was one of the most amazing trips and times of my life. My family and I stayed in one of the beautiful mansions the resort offers. The mansion was absolutely stunning with 2 pools, 3 bedrooms a kitchen, outside patio a living room and much more than you can ask for. The interior of the mansion is beautifully designed and everything was just PERFECT. However, what made the trip and our stay so over the top amazing were not only the beautiful amenities but the staff. Chandra, who was the person taking care of us at the mansion did an unbelievable job in any aspect possible.We were treated like family and they read our wishes before we could even speak them out loud. My sister and I had planned a surprise dinner at the mansion for my mother who turned 50 during our stay there. Chandra, Adi and the entire hotel staff did an incredible job of decoration, food preparation, music and dancers ( I will upload pictures to show! ). My mom literally started crying as soon as she entered the garden and saw the beautiful set up everybody worked so hard all day setting up. I can´t begin to describe how grateful we are to have met everyone there and how amazingly nice and humble and generous everyone of the staff there was. The food at the Indonesian Restaurant is also spectacular and they have a huge variety of the freshest seafood, salads, meat and this is coming from an absolute FOODIE! Great Great Great!!! On my moms birthday we drove to Ubud to see the monkey forest and some other things and we had the most amazing driver his name was Made. If you ever decide to do a trip ask for Made!!! He made the 3 hour drive feel like nothing and was so funny and knowledgeable. I could talk for hours of how great our trip was but I would just like to thank each and every one there again and that we will definitely be coming back!!! I can only HIGHLY RECOMMEND anyone to go there and just have the most fantastic experience of their lifetime!",5,Aug 2017,Aug 2017,July 2017,Traveled with family,"Paris, France",1,NA,NA,5,NA,NA,5,5,350,tripadvisor_review_dataset,i stayed at the bulgari resort with my family for eight days this summer and it was one of the most amazing trips and times of my life my family and i stayed in one of the beautiful mansions the resort offers the mansion was absolutely stunning with pools bedrooms a kitchen outside patio a living room and much more than you can ask for the interior of the mansion is beautifully designed and everything was just perfect however what made the trip and our stay so over the top amazing were not only the beautiful amenities but the staff chandra who was the person taking care of us at the mansion did an unbelievable job in any aspect possible we were treated like family and they read our wishes before we could even speak them out loud my sister and i had planned a surprise dinner at the mansion for my mother who turned during our stay there chandra adi and the entire hotel staff did an incredible job of decoration food preparation music and dancers i will upload pictures to show my mom literally started crying as soon as she entered the garden and saw the beautiful set up everybody worked so hard all day setting up i cannot begin to describe how grateful we are to have met everyone there and how amazingly nice and humble and generous everyone of the staff there was the food at the indonesian restaurant is also spectacular and they have a huge variety of the freshest seafood salads meat and this is coming from an absolute foodie great great great on my moms birthday we drove to ubud to see the monkey forest and some other things and we had the most amazing driver his name was made if you ever decide to do a trip ask for made he made the hour drive feel like nothing and was so funny and knowledgeable i could talk for hours of how great our trip was but i would just like to thank each and every one there again and that we will definitely be coming back i can only highly recommend anyone to go there and just have the most fantastic experience of their lifetime
513027617,Bvlgari Resort Bali,在巴厘岛宝格丽酒店愉快的一晚,"The arrival of the hotel to the arrival of the hotel, as well as the location of the hotel where the location of the attractive, but also a lot of sofa can give you a break, to ease the journey to the hotel tired, feeling great, after The hotel gave us a cliff room, very pleasant surprise, very grateful! The whole mood is very pleasant. In the room can be seen directly outside the cliff sea view, very beautiful! Dinner to eat lobster package, very delicious! The next morning to eat breakfast, breakfast place in a very beautiful viewing platform, not only enjoy the food, but also took a lot of beautiful photos, very fortunate weather is very good, sky blue, clear water, after Go to the hotel's public swimming pool and beach, the service is very thoughtful! The whole is a great enjoyment of the journey, unfortunately, we only stay a night of Bulgari! Hope to have the next chance to stay at the Bulgari Hotel.",5,Aug 2017,Aug 2017,July 2017,Traveled as a couple,"Bali, Indonesia",1,NA,5,5,5,5,5,5,350,tripadvisor_review_dataset,the arrival of the hotel to the arrival of the hotel as well as the location of the hotel where the location of the attractive but also a lot of sofa can give you a break to ease the journey to the hotel tired feeling great after the hotel gave us a cliff room very pleasant surprise very grateful the whole mood is very pleasant in the room can be seen directly outside the cliff sea view very beautiful dinner to eat lobster package very delicious the next morning to eat breakfast breakfast place in a very beautiful viewing platform not only enjoy the food but also took a lot of beautiful photos very fortunate weather is very good sky blue clear water after go to the hotel s public swimming pool and beach the service is very thoughtful the whole is a great enjoyment of the journey unfortunately we only stay a night of bulgari hope to have the next chance to stay at the bulgari hotel
508259416,Bvlgari Resort Bali,Wonderful sunset,We had the meeting at Nusa Dua beach. We had come to Bali for a few times and wanted something different. My friend suggested this hotel for sunset dinner. It's one of the most beautiful sunset views (at Asian restaurant). The dinner and service were excellent. I will regret if I don't come here.,5,Aug 2017,Aug 2017,July 2017,Traveled on business,"Bangkok, Thailand",136,NA,NA,NA,NA,5,5,NA,350,tripadvisor_review_dataset,we had the meeting at nusa dua beach we had come to bali for a few times and wanted something different my friend suggested this hotel for sunset dinner it s one of the most beautiful sunset views at asian restaurant the dinner and service were excellent i will regret if i do not come here
508142040,Bvlgari Resort Bali,wonderful experience!,"We had an incredible 4 night stay. Bulgari was our first hotel in our first trip to Bali and what an introduction! The facilities, service and food were all wonderful. I was a bit nervous that it would be stuffy but I was very wrong! The staff was friendly and accommodating to us during our stay. There were children there with other guests, which I liked, and it was still very relaxing and peaceful. The villa was beautiful. We stayed in a cliff side villa and the views were stunning. It was also very private. Buggy service was excellent too and made it easy to get around before we knew where we were going! I would come back in a heartbeat and recommend the hotel as well. It is very luxurious and romantic. Great details and attention to even the smallest nuances. An expensive resort but they make it worth it and I believe you get great value for what you pay for at Bulgari. Location is not great, but that all depends on what you are looking for. We did a trip to Uluwatu but otherwise mostly lounged before moving to another location in Bali. The location is serene and peaceful. Very relaxing. it seemed like other sights were at least 15-20 minutes away driving. I don't think that is bad though.",5,Aug 2017,Aug 2017,July 2017,Traveled as a couple,NA,8,NA,5,5,5,5,5,5,350,tripadvisor_review_dataset,we had an incredible night stay bulgari was our first hotel in our first trip to bali and what an introduction the facilities service and food were all wonderful i was a bit nervous that it would be stuffy but i was very wrong the staff was friendly and accommodating to us during our stay there were children there with other guests which i liked and it was still very relaxing and peaceful the villa was beautiful we stayed in a cliff side villa and the views were stunning it was also very private buggy service was excellent too and made it easy to get around before we knew where we were going i would come back in a heartbeat and recommend the hotel as well it is very luxurious and romantic great details and attention to even the smallest nuances an expensive resort but they make it worth it and i believe you get great value for what you pay for at bulgari location is not great but that all depends on what you are looking for we did a trip to uluwatu but otherwise mostly lounged before moving to another location in bali the location is serene and peaceful very relaxing it seemed like other sights were at least minutes away driving i do not think that is bad though
507605731,Bvlgari Resort Bali,Fabulous Beyond My Wildest Dreams!!!!,"Words can't express my life changing experience at Bulgari! The Balinese have stolen a piece of my heart forever! We just recently stayed at the Bulgari and the only negative is that I will never be able to stay anywhere else ever again and be happy....they have spoiled me forever! The property itself is stunning! The villas, food and wine are all over the top. The spa is stunning and my massage was amazing! The service and people are what make this place so extra special. No one can do enough to please you and they go above and beyond in every capacity to make sure you are happy in every way. There is no such thing as no and it all comes from the heart. The general manager Yuji and Luna have done a great job with their team there. Antonio the F and B Director and Gustu, the food and beverage manager both are fantastic additions to the property and we had a lot of fun with them talking food and wine. They both took amazing care of us and made sure we had everything we needed. Even when I asked if it was possible to eat by the pool, Gustu set up a private table in the blink of an eye, no questions asked, and it was the most magical candle lit poolside dinner under the sparkling lit tree and stars ever! I will never forget it! I am forever spoiled by Chef Ngurah's delicious food! I felt like I had my own personal chef and he created whatever I wanted and each dish was better than the last! He is truly gifted and talented and I miss his food dearly! Hadi the manager at Sangkar also spoiled me rotten with his incredible service with a smile and a desire to fulfill my every wish. Dewi the assistant Sangkar manager is an absolute delight! Dia and Ari In Sangkar are the best! Adi the bar tender at the pool bar is first class. Daniel the night manager took perfect care of us after our long dinners late at night. He made sure we were home safe and sound with everything we needed. Edi and Wayan, our butlers, were ahead of us every step anticipating our needs before we even had to ask. Edi even came on his day off to say goodbye and brought us very special bracelets from his temple. His thought and effort forever touched my heart and we are still wearing the bracelets and they are full of powerful happy and magic karma!I Suastika was an excellent driver and made himself available at all times. Everyone at Bulgari feels like family and I miss them all already! Bulgari is truly a one of a kind experience that I guarantee will always hold a special place in your heart as it does mine. The entire staff works as a team and everyone should be commended! Thank you from the bottom of my heart for everything! Looking forward to seeing you all again soon!",5,Aug 2017,Aug 2017,July 2017,Traveled as a couple,"Rutherford, California",14,NA,NA,NA,5,NA,5,5,350,tripadvisor_review_dataset,words cannot express my life changing experience at bulgari the balinese have stolen a piece of my heart forever we just recently stayed at the bulgari and the only negative is that i will never be able to stay anywhere else ever again and be happy they have spoiled me forever the property itself is stunning the villas food and wine are all over the top the spa is stunning and my massage was amazing the service and people are what make this place so extra special no one can do enough to please you and they go above and beyond in every capacity to make sure you are happy in every way there is no such thing as no and it all comes from the heart the general manager yuji and luna have done a great job with their team there antonio the f and b director and gustu the food and beverage manager both are fantastic additions to the property and we had a lot of fun with them talking food and wine they both took amazing care of us and made sure we had everything we needed even when i asked if it was possible to eat by the pool gustu set up a private table in the blink of an eye no questions asked and it was the most magical candle lit poolside dinner under the sparkling lit tree and stars ever i will never forget it i am forever spoiled by chef ngurah s delicious food i felt like i had my own personal chef and he created whatever i wanted and each dish was better than the last he is truly gifted and talented and i miss his food dearly hadi the manager at sangkar also spoiled me rotten with his incredible service with a smile and a desire to fulfill my every wish dewi the assistant sangkar manager is an absolute delight dia and ari in sangkar are the best adi the bar tender at the pool bar is first class daniel the night manager took perfect care of us after our long dinners late at night he made sure we were home safe and sound with everything we needed edi and wayan our butlers were ahead of us every step anticipating our needs before we even had to ask edi even came on his day off to say goodbye and brought us very special bracelets from his temple his thought and effort forever touched my heart and we are still wearing the bracelets and they are full of powerful happy and magic karma i suastika was an excellent driver and made himself available at all times everyone at bulgari feels like family and i miss them all already bulgari is truly a one of a kind experience that i guarantee will always hold a special place in your heart as it does mine the entire staff works as a team and everyone should be commended thank you from the bottom of my heart for everything looking forward to seeing you all again soon
